プラント	指図タイプ	MRP管理者	WBS番号	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	指図数	担当者コード	人数	工数時間	入力開始日	入力終了日	計画終了日	受注伝票番号	受注明細番号	保管場所
P100	ZPS2	CF1	G-0335907-10-01-09-01	40165500	1000	0015786044	ブスバー（加工）	A0410	MNN	E00A6408100	PC-G800V7B8-D ﾌﾞｽﾊﾞｰ	2	04188	0	20		2025/08/08 21:30:23	20250801	 	 	
P100	ZPS2	CF0	I-0335841-30-01-05-03	40165386	1000	0015747272	ブスバー（加工）	A0410	MNN	E00A6397200	ﾌﾞｽﾊﾞｰ構成表(INV)	1	04188	0	35		2025/08/08 21:30:23	20250825	 	 	
P100	ZPS2	CB0	G-0332918-40-01-01	40162975	0030	0015142521	大型変圧（巻線）	A0010	NN	F00A0904400	3! 3663KVA 11000/143V	1	04281	0	120		2025/08/08 21:30:24	20250701	 	 	
P100	ZPS2	C17	G-0316801-10	40149805	1020	0012819734	組立大型手直(他責)	CZ020	NN	A00A1949900	SCA4F12-120-4167SVC	4	04313	0	390		2025/08/08 21:30:24	20250930	 	 	
P100	ZPS2	CB0	G-0331386-10-01-01	40160450	1000	0014674099	大型変圧（組立・仕上・検査）	A0030	MNN	F00A0898800	3φ 5215KVA 3450/106,70V	1	04281	0	580		2025/08/08 21:30:24	20250820	 	 	
P100	ZPS2	C17	G-0327727-10	40157021	0040	0014063418	製品検査	C0951	NN	A00A2031200	KC4WF7-30-10KC（1EGL）	2	04254	0	420		2025/08/08 21:30:24	20250910	 	 	1911
P100	ZPS2	C17	G-0316801-10	40149805	0030	0012819730	総合組立	C0911	MNN	A00A1949900	SCA4F12-120-4167SVC	4	04313	0	30		2025/08/08 21:30:24	20250930	 	 	
P100	ZPS2	CD1	I-0316842-10-01-04-01	40154946	0010	0013750274	ハーネス一品（加工）	A0710	NN		入出力盤_ハーネス		04331	0	120		2025/08/08 21:30:25	20250606	 	 	
P100	ZPS2	CD1	I-0326876-10-01-04-01	40156571	0010	0013961898	ハーネス一品（加工）	A0710	NN		盤１_ハーネス		04331	0	25		2025/08/08 21:30:25	20250303	 	 	
P100	ZPS2	CD0	M-0345006-10-01-02	40165452	0010	0015776912	ハーネス量産（加工）	A0610	NN	64029295700	RS-12020PR 補助ﾊｰﾈｽ	1	04331	0	2		2025/08/08 21:30:25	20250822	 	 	
P100	ZPS2	C28	I-0316838-10-01-04	40162169	0030	0015029006	総合組立	C0912	MNN	A00A1954201	入出力盤	1	04428	0	430		2025/08/08 21:30:25	20250916	 	 	
P100	ZPS2	CB0	G-0331386-10-01-01	40160450	1000	0014674099	大型変圧（組立・仕上・検査）	A0030	MNN	F00A0898800	3φ 5215KVA 3450/106,70V	1	04468	0	300		2025/08/08 21:30:25	20250820	 	 	
P100	ZPS2	CD1	G-0332291-10-01-03	40160914	0020	0014771230	ハーネス一品（機械時間）	A0740	NN		ハーネス（一品）		04549	0	180		2025/08/08 21:30:26	20250711	 	 	
P100	ZPS2	CD1	I-0331840-10-01-05-01	40162317	0020	0015039822	ハーネス一品（機械時間）	A0740	NN		整流器盤_ハーネス		04549	0	240		2025/08/08 21:30:26	20250718	 	 	
P100	ZPS2	B50	M-0338500-10	40162095	0030	0015025413	総合組立	C0911	MNN	A00A2099400	KCA2F7-35-600W	2	04543	0	430		2025/08/08 21:30:26	20250826	 	 	1911
P100	ZPS2	CD1	I-0331840-10-01-04-01	40162315	0020	0015039806	ハーネス一品（機械時間）	A0740	NN		入出力盤_ハーネス		04549	0	300		2025/08/08 21:30:26	20250718	 	 	
P100	ZPS2	CD1	I-0326878-10-01-05-01	40156592	0020	0013962085	ハーネス一品（機械時間）	A0740	NN		盤２_ハーネス		04549	0	150		2025/08/08 21:30:26	20250303	 	 	
P100	ZPS2	CD0	M-0340310-10-01-01	40163510	0020	0015232217	ハーネス量産（機械時間）	A0640	NN	64029292800	MRS-12050PR. 補助ﾊｰﾈｽ	1	04549	0	85		2025/08/08 21:30:27	20250801	 	 	
P100	ZPS2	CD1	M-0337463-10-01-02	40162725	0020	0015084427	ハーネス一品（機械時間）	A0740	NN		ハーネス（一品）		04549	0	900		2025/08/08 21:30:27	20250805	 	 	
P100	ZPS2	CD0	M-0340310-10-01-02-01	40163512	0020	0015232233	ハーネス量産（機械時間）	A0640	NN	64029292900	RS-12050PR. 補助ﾊｰﾈｽ	1	04549	0	70		2025/08/08 21:30:27	20250801	 	 	
P100	ZPS2	CD1	I-0331840-10-01-06-01	40162319	0020	0015039838	ハーネス一品（機械時間）	A0740	NN		インバータ盤_ハーネス		04549	0	440		2025/08/08 21:30:27	20250718	 	 	
P100	ZPS2	CD1	I-0331840-10-01-07-01	40164667	0020	0015525992	ハーネス一品（機械時間）	A0740	NN		出力切換盤_ハーネス		04549	0	180		2025/08/08 21:30:27	20250718	 	 	
P100	ZPS2	CJ0	G-0332335-20	40159642	0040	0014504080	製品検査	C0951	NN	A00A2060300	B3-VCBPVS1-25-21	1	04570	0	50		2025/08/08 21:30:28	20250829	 	 	
P100	ZPS2	C17	G-0332335-10	40159641	1040	0014504075	検査大型手直し(他責)	C0981	NN	A00A2060200	SCB3WF7-45-15KCL	1	04570	0	60		2025/08/08 21:30:28	20250917	 	 	
P100	ZP10	CD0	 	10133632	0030	0015797964	ハーネス量産（機械時間）	A0640	SNF	64029295200	補助ﾊｰﾈｽ(遠方警報盤/FERT)	3	04549	0	120		2025/08/08 21:30:28	20250901	0000000000	000000	1210
P100	ZP10	CD0	 	10133630	0030	0015797942	ハーネス量産（機械時間）	A0640	SNF	64029295300	補助ﾊｰﾈｽ(ｱﾚｽﾀ盤/FERT)	4	04549	0	100		2025/08/08 21:30:28	20250807	0000000000	000000	1210
P100	ZPS2	C17	G-0332335-10	40159641	0040	0014504070	製品検査	C0951	NN	A00A2060200	SCB3WF7-45-15KCL	1	04570	0	390		2025/08/08 21:30:28	20250917	 	 	
P100	ZPS2	CJ0	G-0337201-10	40161553	1000	0014950201	出荷検査(大型)	C0962	NN	A00A2077300	SVG300KVA (7G)	1	04570	0	10		2025/08/08 21:30:29	20250820	 	 	1911
P100	ZPS2	CJ0	G-0337201-10	40161553	0040	0014950195	製品検査	C0951	NN	A00A2077300	SVG300KVA (7G)	1	04570	0	40		2025/08/08 21:30:29	20250820	 	 	1911
P100	ZPS2	CG1	G-0332335-40	40159644	1040	0014504105	検査大型手直し(他責)	C0981	NN	A00A2060500	監視盤	1	04570	0	20		2025/08/08 21:30:29	20250829	 	 	
P100	ZPS2	CG1	G-0332335-40	40159644	0040	0014504100	製品検査	C0951	NN	A00A2060500	監視盤	1	04570	0	50		2025/08/08 21:30:29	20250829	 	 	
P100	ZPS2	CJ0	G-0332335-20	40159642	1040	0014504085	検査大型手直し(他責)	C0981	NN	A00A2060300	B3-VCBPVS1-25-21	1	04570	0	40		2025/08/08 21:30:29	20250829	 	 	
P100	ZPS2	CC2	G-0332918-40-01-01-01	40162976	0010	0015142525	ケース（板金）	A0310	NN	J00A7248800	大型Ｂ１変圧（ケース）	1	04580	0	10		2025/08/08 21:30:30	20250606	 	 	
P100	ZPS2	CC2	G-0332918-10-01-01-01	40162385	0020	0015041650	ケース（NCT）	A0340	NN	J00A7248800	大型Ｂ１変圧（ケース）	1	04580	0	5		2025/08/08 21:30:30	20250606	 	 	
P100	ZPS2	CC2	G-0332918-10-01-01-01	40162385	0010	0015041649	ケース（板金）	A0310	NN	J00A7248800	大型Ｂ１変圧（ケース）	1	04580	0	10		2025/08/08 21:30:30	20250606	 	 	
P100	ZPS2	CC0	I-0326876-10-01-01	40156567	0020	0013961865	ケース（NCT）	A0340	NN	J00A7203200	ケース	1	04580	0	258		2025/08/08 21:30:30	20250303	 	 	
P100	ZPS2	CC0	I-0326876-10-01-01	40156567	0010	0013961864	ケース（板金）	A0310	NN	J00A7203200	ケース	1	04580	0	95		2025/08/08 21:30:30	20250303	 	 	
P100	ZPS2	CF0	I-0335841-10-01-05-03	40165299	1000	0015699681	ブスバー（加工）	A0410	MNN	E00A6397200	ﾌﾞｽﾊﾞｰ構成表(INV)	1	04580	0	35		2025/08/08 21:30:31	20250819	 	 	
P100	ZPS2	CC2	G-0332918-40-01-01-01	40162976	0020	0015142526	ケース（NCT）	A0340	NN	J00A7248800	大型Ｂ１変圧（ケース）	1	04580	0	5		2025/08/08 21:30:31	20250606	 	 	
P100	ZPS2	CC0	I-0335841-30-01-05-02	40165385	0010	0015747256	ケース（板金）	A0310	NN	J00A7217100	ｹｰｽ金具構成表(INV)	1	04580	0	20		2025/08/08 21:30:31	20250825	 	 	
P100	ZPS2	CC0	I-0335841-30-01-04-02	40165383	0020	0015747238	ケース（NCT）	A0340	NN	J00A7217000	ｹｰｽ金具構成表(IO)	1	04580	0	64		2025/08/08 21:30:31	20250825	 	 	
P100	ZPS2	CC0	I-0335841-30-01-04-02	40165383	0010	0015747237	ケース（板金）	A0310	NN	J00A7217000	ｹｰｽ金具構成表(IO)	1	04580	0	20		2025/08/08 21:30:31	20250825	 	 	
P100	ZPS2	CC0	I-0335841-30-01-06-01	40165387	0020	0015747275	ケース（NCT）	A0340	NN	J00A7217200	ｹｰｽ金具構成表(BATT)	1	04580	0	135		2025/08/08 21:30:32	20250825	 	 	
P100	ZPS2	CC0	I-0335841-30-01-06-01	40165387	0010	0015747274	ケース（板金）	A0310	NN	J00A7217200	ｹｰｽ金具構成表(BATT)	1	04580	0	20		2025/08/08 21:30:32	20250825	 	 	
P100	ZPS2	CC0	I-0335841-30-01-05-02	40165385	0020	0015747257	ケース（NCT）	A0340	NN	J00A7217100	ｹｰｽ金具構成表(INV)	1	04580	0	59		2025/08/08 21:30:32	20250825	 	 	
P100	ZPS2	CF0	I-0335841-30-01-05-03	40165386	1000	0015747272	ブスバー（加工）	A0410	MNN	E00A6397200	ﾌﾞｽﾊﾞｰ構成表(INV)	1	04580	0	35		2025/08/08 21:30:32	20250825	 	 	
P100	ZPS2	CC0	I-0316838-10-01-12	40165631	1020	0015803404	他部署手直し（ケース）	A0385	NN	J00A7266500	ケース	1	04580	0	10		2025/08/08 21:30:32	20250818	 	 	
P100	ZP11	PC1	 	50113745	0160	0013959288	作業時間（検査）	A0852	MFN	PZZA0554929	WK-5549D S29 200A AC CTRL	6	04780	0	10		2025/08/08 21:30:33	20250806	0000000000	000000	1120
P100	ZPS2	CC0	G-0331386-10-01-07-01	40160461	0030	0014674192	ケース（枠・組立）	A0320	MNN	J00A7174700	別盤(LCP)_ケース	1	04689	0	190		2025/08/08 21:30:33	20250603	 	 	
P100	ZPS2	C17	G-0327727-10	40157021	0030	0014063417	総合組立	C0911	MNN	A00A2031200	KC4WF7-30-10KC（1EGL）	2	04764	0	430		2025/08/08 21:30:33	20250910	 	 	1911
P100	ZP11	PC1	 	50113745	0130	0013959285	段取り（検査）	A0850	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	6	04780	0	10		2025/08/08 21:30:33	20250806	0000000000	000000	1120
P100	ZP10	B10	 	10131775	0050	0014875682	製品検査	C0953	SN	A00A1511801	NW-150AH-5 CQC	20	04651	0	400		2025/08/08 21:30:33	20250819	0000000000	000000	1911
P100	ZP11	PC1	 	50119813	0130	0015541496	段取り（検査）	A0850	SNF	P0A481900	WK-4819E   DETECT PCB	40	04780	0	10		2025/08/08 21:30:34	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50119813	0160	0015541499	作業時間（検査）	A0852	MFN	P0A481900	WK-4819E   DETECT PCB	40	04780	0	20		2025/08/08 21:30:34	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50120016	0130	0015679010	段取り（検査）	A0850	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	3	04780	0	10		2025/08/08 21:30:34	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50118788	0130	0015103762	段取り（検査）	A0850	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7	04780	0	10		2025/08/08 21:30:34	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50118788	0160	0015103765	作業時間（検査）	A0852	MFN	PZZA0554929	WK-5549D S29 200A AC CTRL	7	04780	0	10		2025/08/08 21:30:34	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120058	0160	0015698714	作業時間（検査）	A0852	MFN	P0A612700	IK-6127A     ROHS GH-017	12	04780	0	10		2025/08/08 21:30:35	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120098	0130	0015711487	段取り（検査）	A0850	SNF	P00A0715919	IK-7159CU19 CM200DU-12NFH	4	04780	0	10		2025/08/08 21:30:35	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50120098	0160	0015711489	作業時間（検査）	A0852	MFN	P00A0715919	IK-7159CU19 CM200DU-12NFH	4	04780	0	10		2025/08/08 21:30:35	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50120016	0160	0015679013	作業時間（検査）	A0852	MFN	PZZA0554929	WK-5549D S29 200A AC CTRL	3	04780	0	10		2025/08/08 21:30:35	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120058	0130	0015698712	段取り（検査）	A0850	SNF	P0A612700	IK-6127A     ROHS GH-017	12	04780	0	10		2025/08/08 21:30:35	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120114	0130	0015746628	段取り（検査）	A0850	SNF	P00A0782300	GK-7823A	1	04780	0	10		2025/08/08 21:30:36	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120114	1000	0015746635	作業時間（検査）	A0852	MFN	P00A0782300	GK-7823A	1	04780	0	10		2025/08/08 21:30:36	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120116	0130	0015746688	段取り（検査）	A0850	SNF	P00A0732002	FK-7320S02 2SK2962代替 Ro	200	04780	0	5		2025/08/08 21:30:36	20250807	0000000000	000000	1122
P100	ZP11	PC1	 	50120116	1000	0015746695	作業時間（検査）	A0852	MFN	P00A0732002	FK-7320S02 2SK2962代替 Ro	200	04780	0	15		2025/08/08 21:30:36	20250807	0000000000	000000	1122
P100	ZP11	PC1	 	50120124	0130	0015746869	段取り（検査）	A0850	SNF	PZZA0460553	GK-4605 U53	4	04780	0	10		2025/08/08 21:30:36	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120124	0160	0015746871	作業時間（検査）	A0852	MFN	PZZA0460553	GK-4605 U53	4	04780	0	10		2025/08/08 21:30:37	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120136	0130	0015747169	段取り（検査）	A0850	SNF	P0A512202	CK-5122 S02 BUZZER DC100V	9	04780	0	10		2025/08/08 21:30:37	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120136	0160	0015747171	作業時間（検査）	A0852	MFN	P0A512202	CK-5122 S02 BUZZER DC100V	9	04780	0	15		2025/08/08 21:30:37	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120144	0130	0015748368	段取り（検査）	A0850	SNF	P00A0800800	MK-8008      IGBT GATE	12	04780	0	10		2025/08/08 21:30:37	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120144	0150	0015748370	作業時間（仕上げ）	A0840	SNF	P00A0800800	MK-8008      IGBT GATE	12	04780	0	10		2025/08/08 21:30:37	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120146	0130	0015748410	段取り（検査）	A0850	SNF	97K175215	YPK-1752A S15	1	04780	0	10		2025/08/08 21:30:38	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120175	0160	0015777088	作業時間（検査）	A0852	MFN	P00A0734109	IK-7341 U09 IGBTﾄﾞﾗｲﾌﾞPCB	1	04780	0	10		2025/08/08 21:30:38	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120175	0130	0015777086	段取り（検査）	A0850	SNF	P00A0734109	IK-7341 U09 IGBTﾄﾞﾗｲﾌﾞPCB	1	04780	0	10		2025/08/08 21:30:38	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120163	0160	0015749419	作業時間（検査）	A0852	MFN	P0A538300	CK-5383   CR ｽﾅﾊﾞ PCB	8	04780	0	10		2025/08/08 21:30:38	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120163	0130	0015749417	段取り（検査）	A0850	SNF	P0A538300	CK-5383   CR ｽﾅﾊﾞ PCB	8	04780	0	10		2025/08/08 21:30:38	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120146	0160	0015748412	作業時間（検査）	A0852	MFN	97K175215	YPK-1752A S15	1	04780	0	10		2025/08/08 21:30:38	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120208	0130	0015778745	段取り（検査）	A0850	SNF	P0A367501	IK-3675 S01  ZNR 1ｿAC100V	1	04780	0	10		2025/08/08 21:30:39	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120197	0150	0015777826	作業時間（仕上げ）	A0840	SNF	P00A0800800	MK-8008      IGBT GATE	36	04780	0	15		2025/08/08 21:30:39	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120197	0130	0015777824	段取り（検査）	A0850	SNF	P00A0800800	MK-8008      IGBT GATE	36	04780	0	10		2025/08/08 21:30:39	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120208	0160	0015778747	作業時間（検査）	A0852	MFN	P0A367501	IK-3675 S01  ZNR 1ｿAC100V	1	04780	0	10		2025/08/08 21:30:39	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120213	0130	0015778925	段取り（検査）	A0850	SNF	PZZA0460553	GK-4605 U53	1	04780	0	10		2025/08/08 21:30:39	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120219	0160	0015779327	作業時間（検査）	A0852	MFN	P00A0732213	IK-7322 S13 SENS PCB	1	04780	0	5		2025/08/08 21:30:40	20250821	0000000000	000000	1120
P100	ZPS2	C28	I-0334914-10-01-05	40162191	0030	0015029536	総合組立	C0912	MNN	A00A2079802	インバータ盤	1	04833	0	60		2025/08/08 21:30:40	20250829	 	 	
P100	ZPS2	C29	I-0334914-10-01-08	40164197	0030	0015346066	総合組立	C0912	MNN	U00A0342800	SVA-C1615T36-2	2	04833	0	200		2025/08/08 21:30:40	20250829	 	 	
P100	ZP11	PC1	 	50120219	0130	0015779324	段取り（検査）	A0850	SNF	P00A0732213	IK-7322 S13 SENS PCB	1	04780	0	5		2025/08/08 21:30:40	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120213	0160	0015778927	作業時間（検査）	A0852	MFN	PZZA0460553	GK-4605 U53	1	04780	0	10		2025/08/08 21:30:40	20250821	0000000000	000000	1120
P100	ZP13	B70	 	R344103	0030	0015540428	製品検査	C0953	MFN	P0A360010	IK-3600 U10 21EX_DRIVER	5	04858	0	30		2025/08/08 21:30:41	20250825	0000000000	000000	1910
P100	ZP13	B70	 	R341977B	0030	0015294346	製品検査	C0953	MFN	971030135	GK-1093B  ｹ-ｽｲﾘ	1	04858	0	30		2025/08/08 21:30:41	20250826	0000000000	000000	1910
P100	ZP10	B58	 	10133611	0030	0015797003	総合組立	C0922	MSN	A00A1161700	DCAUTO-G 交換用ファン１	70	04848	0	120		2025/08/08 21:30:41	20250827	0000000000	000000	1911
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	04848	0	300		2025/08/08 21:30:41	20250819	0000000000	000000	1911
P100	ZP13	B70	 	R341977A	0030	0015294246	製品検査	C0953	MFN	97K119310	XMK-1193 S10	1	04858	0	50		2025/08/08 21:30:41	20250826	0000000000	000000	1910
P100	ZP11	PC1	 	50119370	0140	0015294478	機械時間（検査）	A0851	SNF	P0A616100	WK-6161B     VOUT DET PCB	100	04866	0	79		2025/08/08 21:30:42	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50120098	0150	0015711486	作業時間（仕上げ）	A0840	SNF	P00A0715919	IK-7159CU19 CM200DU-12NFH	4	04866	0	4		2025/08/08 21:30:42	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50120058	0130	0015698712	段取り（検査）	A0850	SNF	P0A612700	IK-6127A     ROHS GH-017	12	04866	0	4		2025/08/08 21:30:42	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50119370	0130	0015294477	段取り（検査）	A0850	SNF	P0A616100	WK-6161B     VOUT DET PCB	100	04866	0	4		2025/08/08 21:30:42	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50120058	0160	0015698714	作業時間（検査）	A0852	MFN	P0A612700	IK-6127A     ROHS GH-017	12	04866	0	6		2025/08/08 21:30:42	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120112	0150	0015746588	作業時間（仕上げ）	A0840	SNF	P00A0734108	IK-7341 U08 IGBTﾄﾞﾗｲﾌﾞPCB	1	04866	0	4		2025/08/08 21:30:43	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120112	0140	0015746590	機械時間（検査）	A0851	SNF	P00A0734108	IK-7341 U08 IGBTﾄﾞﾗｲﾌﾞPCB	1	04866	0	6		2025/08/08 21:30:43	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120102	1000	0015745995	作業時間（検査）	A0852	MFN	P0A622600	EK-6226E     UF3 CPU ROHS	30	04866	0	30		2025/08/08 21:30:43	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120102	0130	0015745988	段取り（検査）	A0850	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	04866	0	10		2025/08/08 21:30:43	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120098	0140	0015711488	機械時間（検査）	A0851	SNF	P00A0715919	IK-7159CU19 CM200DU-12NFH	4	04866	0	24		2025/08/08 21:30:43	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50120174	0150	0015777065	作業時間（仕上げ）	A0840	SNF	P00A0734108	IK-7341 U08 IGBTﾄﾞﾗｲﾌﾞPCB	1	04866	0	4		2025/08/08 21:30:44	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120113	0150	0015746608	作業時間（仕上げ）	A0840	SNF	P00A0734109	IK-7341 U09 IGBTﾄﾞﾗｲﾌﾞPCB	1	04866	0	4		2025/08/08 21:30:44	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120113	0140	0015746610	機械時間（検査）	A0851	SNF	P00A0734109	IK-7341 U09 IGBTﾄﾞﾗｲﾌﾞPCB	1	04866	0	6		2025/08/08 21:30:44	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120149	0140	0015748490	機械時間（検査）	A0851	SNF	P0A360006	IK-3600 U06 FOR IK-4360	2	04866	0	10		2025/08/08 21:30:44	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120149	0150	0015748488	作業時間（仕上げ）	A0840	SNF	P0A360006	IK-3600 U06 FOR IK-4360	2	04866	0	4		2025/08/08 21:30:44	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120175	0150	0015777085	作業時間（仕上げ）	A0840	SNF	P00A0734109	IK-7341 U09 IGBTﾄﾞﾗｲﾌﾞPCB	1	04866	0	4		2025/08/08 21:30:45	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120219	0130	0015779324	段取り（検査）	A0850	SNF	P00A0732213	IK-7322 S13 SENS PCB	1	04866	0	4		2025/08/08 21:30:45	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120175	0140	0015777087	機械時間（検査）	A0851	SNF	P00A0734109	IK-7341 U09 IGBTﾄﾞﾗｲﾌﾞPCB	1	04866	0	6		2025/08/08 21:30:45	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120174	0140	0015777067	機械時間（検査）	A0851	SNF	P00A0734108	IK-7341 U08 IGBTﾄﾞﾗｲﾌﾞPCB	1	04866	0	6		2025/08/08 21:30:45	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120219	0140	0015779325	機械時間（検査）	A0851	SNF	P00A0732213	IK-7322 S13 SENS PCB	1	04866	0	1		2025/08/08 21:30:45	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50119422	0080	0015335809	作業時間（自挿）	A0812	SNF	P0A554808	WK-5548D U08 SR350DDCROHS	110	05128	0	4		2025/08/08 21:30:46	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120116	0100	0015746685	作業時間（手挿）	A0822	SNF	P00A0732002	FK-7320S02 2SK2962代替 Ro	200	05150	0	2		2025/08/08 21:30:46	20250807	0000000000	000000	1122
P100	ZPS2	CB0	G-0331386-10-01-01	40160450	1000	0014674099	大型変圧（組立・仕上・検査）	A0030	MNN	F00A0898800	3φ 5215KVA 3450/106,70V	1	05025	0	440		2025/08/08 21:30:46	20250820	 	 	
P100	ZPS2	C17	G-0327727-10	40157021	0030	0014063417	総合組立	C0911	MNN	A00A2031200	KC4WF7-30-10KC（1EGL）	2	04947	0	30		2025/08/08 21:30:46	20250910	 	 	1911
P100	ZP10	B10	 	10132943	0040	0015293737	総合組立	C0921	MSN	A00A1548802	KSM-6002HAFIWV (RoHS)	40	04915	0	380		2025/08/08 21:30:46	20250825	0000000000	000000	1911
P100	ZP11	PC1	 	50120165	0100	0015749466	作業時間（手挿）	A0822	SNF	P0A538600	CK-5386B 48V 25A MAIN PC2	3	05150	0	27		2025/08/08 21:30:47	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120164	0100	0015749434	作業時間（手挿）	A0822	SNF	P0A538604	CK-5386BU04 4825(06.2 JH)	2	05150	0	30		2025/08/08 21:30:47	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120137	0100	0015747186	作業時間（手挿）	A0822	SNF	P0A607403	WK-6074A U03 SR350 DDCTRL	64	05150	0	2		2025/08/08 21:30:47	20250807	0000000000	000000	1122
P100	ZP11	PC1	 	50120131	0100	0015747028	作業時間（手挿）	A0822	SNF	P0A436002	IK-4360 U02 CM400DU12H 3P	4	05150	0	3		2025/08/08 21:30:47	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120122	0100	0015746817	作業時間（手挿）	A0822	SNF	P0A618300	IK-6183A   DCS	18	05150	0	15		2025/08/08 21:30:47	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50119877	0060	0015606733	段取り（自挿）	A0810	SNF	P0A440900	IK-4409C  IC KAKIKOMI C1	2	05187	0	5		2025/08/08 21:30:48	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50119422	0060	0015335807	段取り（自挿）	A0810	SNF	P0A554808	WK-5548D U08 SR350DDCROHS	110	05187	0	20		2025/08/08 21:30:48	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50119422	0070	0015335808	機械時間（自挿）	A0811	SNF	P0A554808	WK-5548D U08 SR350DDCROHS	110	05187	0	102		2025/08/08 21:30:48	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50119422	0080	0015335809	作業時間（自挿）	A0812	SNF	P0A554808	WK-5548D U08 SR350DDCROHS	110	05187	0	59		2025/08/08 21:30:48	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120194	0100	0015777585	作業時間（手挿）	A0822	SNF	P0A612500	IK-6125     100V/5A D/Dｺﾝ	15	05150	0	35		2025/08/08 21:30:48	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120173	0060	0015777036	段取り（自挿）	A0810	SNF	P00A0716000	IK-7160C Drive PCB	5	05187	0	6		2025/08/08 21:30:49	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120173	0070	0015777037	機械時間（自挿）	A0811	SNF	P00A0716000	IK-7160C Drive PCB	5	05187	0	14		2025/08/08 21:30:49	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50119877	0070	0015606734	機械時間（自挿）	A0811	SNF	P0A440900	IK-4409C  IC KAKIKOMI C1	2	05187	0	7		2025/08/08 21:30:49	20250806	0000000000	000000	1120
