分類	転記日付	指図	WBS要素	販売伝票	販売伝票明細	購買発注	移動タイプ	取引区分	品目コード	品目テキスト	品目タイプ	プラント	保管場所	借方貸方	指図タイプ	指図タイプ名	指図カテゴリ	MRP管理者	MRP管理者名	項目	工場	区分	タイプ	計画承認日	計画開始	計画終了	数量	実績原価	実績正味原価	実績副資材	当月副資材	実績間接費	当月間接費	製品金額	実績原価ORG	実績正味原価ORG	実績副資材ORG	当月副資材ORG	実績間接費ORG	当月間接費ORG	製品金額ORG	有効価格なし	逆ザヤ	入出庫伝票番号	入出庫伝票年	連番	登録日付	登録時刻	ユーザ名
10.完成予定	20250818	40164628	I-0316842-10-01-10-03							No.2CVCF盤用ﾕﾆｯﾄ_ﾋｰﾄｼﾝｸ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE1	ヒートシンク（ユニット用）	大型(ケース)	滋賀	大型	一品	20250514	20250516	20250818	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250818	40165066	M-0343915-10-01-02						E00A6186900	ﾀﾞｲｵｰFIN (THS有）	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE0	ヒートシンク	大型(ケース)	滋賀	大型	一品	20250717	20250717	20250818	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250818	40165541	M-0340310-10-01-03						J00A2339308	MRS-12050PRT ｹｰｽ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250728	20250728	20250818	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250818	40165542	M-0340310-10-01-02-02						J9A820302	RS-12050PRT ｹｰｽ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250728	20250728	20250818	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250818	R343481							P0A624400	WK-6244      SR500 THY_G	HALB	P100	1910	S	ZP13	電源（流用）	10	B70	小型７号ライン	小型(内作)	大阪	小型	流用	20250801	20250801	20250818	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	10131775							A00A1511801	NW-150AH-5 CQC	FERT	P100	1911	S	ZP10	電源	10	B10	小型１号ライン	小型(内作)	大阪	小型	製作	20250729	20250729	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	10132991							A00A1274701	#HKD-15200GU (C) (N)	FERT	P100	1944	S	ZP10	電源	10	B82	小型８号ライン	中国	大阪	中国	製作	20250818	20250818	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	10133261							A00A1941900	UG1-2050	FERT	P100	1911	S	ZP10	電源	10	BE0	諏訪三社電機	組外	大阪	組外	製作	20250808	20250808	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40154946	I-0316842-10-01-04-01							入出力盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250515	20250602	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40154948	I-0316842-10-01-05-01							No.1CVCF盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250515	20250602	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40154950	I-0316842-10-01-06-01							No.2CVCF盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250515	20250602	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40159685	I-0332440-10	332440	000010				A00A2013800	SCF250TGD40	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C27	大型２号ライン	大型(内作)	滋賀	大型	一品	20250407	20250407	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40162394	G-0332918-20-01-01						J00A7245900	ｹｰｽ構成表(純水装置)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250718	20250718	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40162395	G-0332918-20-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250718	20250718	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40162443	I-0335841-10-01-05-01							インバータ盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250718	20250718	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40163600	I-0332440-10-01-03						A00A2013801	整流器	UNBW	P100		S	ZPS2	プロジェクト電源（活動割当）	20	C28	大型２号ライン	大型(内作)	滋賀	大型	一品	20250407	20250407	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40163602	I-0332440-10-01-04						A00A2013802	インバータ	UNBW	P100		S	ZPS2	プロジェクト電源（活動割当）	20	C28	大型２号ライン	大型(内作)	滋賀	大型	一品	20250407	20250407	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40163604	I-0332440-10-01-05						A00A2013803	予備品	UNBW	P100		S	ZPS2	プロジェクト電源（活動割当）	20	C28	大型２号ライン	大型(内作)	滋賀	大型	一品	20250407	20250407	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40163821	M-0341873-10	341873	000010				A00A2065000	MRS-15005ACY6 RC＝10M	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	B50	小型５号ライン	小型(内作)	大阪	小型	一品	20250725	20250725	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40164618	I-0316842-10-01-07-01							直流分岐盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250515	20250602	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40164622	I-0316842-10-01-09-02							No.1CVCF盤用ﾕﾆｯﾄ_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20250514	20250515	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40164627	I-0316842-10-01-10-02							No.2CVCF盤用ﾕﾆｯﾄ_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20250514	20250515	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40164865	E-0344518-10	344518	000010				A00A2136100	UG1-4150FT3	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	B10	小型１号ライン	小型(内作)	大阪	小型	一品	20250729	20250729	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40165071	M-0344986-10	344986	000010				A00A2125600	富士松整流器予備品	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C51	大型５号ライン	大型(内作)	滋賀	大型	一品	20250805	20250805	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40165150	G-0343769-30-01-04-01						J00A3272003	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250728	20250728	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40165157	G-0343769-40-01-04-01						J00A3272003	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250729	20250729	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40165164	G-0343769-50-01-04-01						J00A3272003	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250729	20250729	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40165296	I-0335841-10-01-04-02						J00A7212300	ｹｰｽ金具構成表(IO)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250718	20250718	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40165297	I-0335841-10-01-04-03						E00A6397400	ﾌﾞｽﾊﾞｰ構成表(IO)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250718	20250718	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40165298	I-0335841-10-01-05-02						J00A7212400	ｹｰｽ金具構成表(INV)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250718	20250718	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40165299	I-0335841-10-01-05-03						E00A6397200	ﾌﾞｽﾊﾞｰ構成表(INV)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250718	20250718	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	40165300	I-0335841-10-01-06-01						J00A7212500	ｹｰｽ金具構成表(BATT)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250718	20250718	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250819	80008221		332848	000140				ZHIYO10	費用受注処理	FERT	P100	1911	S	ZP40	費用受注（受注あり）	10	450	営業(大阪)	未設定	－	大型	－	20250703	20250703	20250819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	10130795							A00A1201200	SW-V02    (REACH)	FERT	P100	1911	S	ZP10	電源	10	B10	小型１号ライン	小型(内作)	大阪	小型	製作	20250804	20250804	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	10133140							A00A0248400	Spare FAN ｶｺｳﾋﾝ	FERT	P100	1910	S	ZP10	電源	10	B58	小型５号ライン	小型(内作)	大阪	小型	製作	20250801	20250801	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	10133262							A00A1941000	UG1-2050F	FERT	P100	1911	S	ZP10	電源	10	BE0	諏訪三社電機	組外	大阪	組外	製作	20250808	20250808	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	40141523	I-0299093-20	299093	000020				A00A1875300	FVL-300（54ｾﾙ）	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C50	大型５号ライン	大型(内作)	滋賀	大型	一品	20250313	20250313	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	40144187	I-0305344-20	305344	000020				A00A1901700	FVL-300 54ｾﾙ(54個)	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C50	大型５号ライン	大型(内作)	滋賀	大型	一品	20250725	20250725	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	40160278	C-0333582-20	333582	000020				A00A2065800	FVL-50-12 24ｾﾙ（4個）朝日	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C50	大型５号ライン	大型(内作)	滋賀	大型	一品	20250820	20250820	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	40160423	C-0333986-20	333986	000020				A00A2071000	MSE-50-12 54ｾﾙ（9個）	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C50	大型５号ライン	大型(内作)	滋賀	大型	一品	20250820	20250820	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	40160884	I-0334840-20	334840	000020				A00A2078800	MSE100-6  180ｾﾙ60個	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C50	大型５号ライン	大型(内作)	滋賀	大型	一品	20250820	20250820	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	40161553	G-0337201-10	337201	000010				A00A2077300	SVG300KVA (7G)	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	CJ0	豊島製作所 S	組外	滋賀	大型	一品	20250610	20250610	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250820	40163519	C-0341326-20	341326	000020				A00A2114800	FVL-50-12（48セル　8個）	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C50	大型５号ライン	大型(内作)	滋賀	大型	一品	20250820	20250820	20250820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250821	10132992							A00A1274701	#HKD-15200GU (C) (N)	FERT	P100	1944	S	ZP10	電源	10	B82	小型８号ライン	中国	大阪	中国	製作	20250820	20250820	20250821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250821	10133191							A00A0480500	冷却扇 ASSY	FERT	P100	1910	S	ZP10	電源	10	B58	小型５号ライン	小型(内作)	大阪	小型	製作	20250804	20250804	20250821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250821	40162730	M-0337463-20-01-01						J00A7020201	ｹｰｽ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250723	20250723	20250821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250821	40162731	M-0337463-20-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250723	20250723	20250821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250821	40164590	I-0341567-10-01-08-01						J00A5188900	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250804	20250804	20250821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250821	40164591	I-0341567-10-01-08-02							ﾕﾆｯﾄ_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20250804	20250804	20250821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250821	40164592	I-0341567-10-01-08-03						E00A5007700	ﾌﾞｽﾊﾞｰ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF1	ブスバー（ユニット用）	組外	滋賀	大型	一品	20250804	20250804	20250821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250821	80008306		345266	000010				ZHIYO10	費用受注処理	FERT	P100	1911	S	ZP40	費用受注（受注あり）	10	450	営業(大阪)	未設定	－	大型	－	20250627	20250627	20250821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	10132651							A00A1311100	KTA2F2-80-300VCT1	FERT	P100	1910	S	ZP10	電源	10	B50	小型５号ライン	小型(内作)	大阪	小型	製作	20250723	20250723	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	10133263							A00A1921000	UG1-4050F	FERT	P100	1911	S	ZP10	電源	10	BE0	諏訪三社電機	組外	大阪	組外	製作	20250808	20250808	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	10133337							A00A1524000	HKD-50RE CABLE	FERT	P100	1910	S	ZP10	電源	10	BX0	ダブルナイン O	組外	大阪	組外	製作	20250725	20250725	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	30031909		345544	000020				ZSS	出張サービス	FERT	P100	1910	S	ZP30	出張サービス	10	S10	サービス大阪	組外	大阪	大型	修理	20250822	20250822	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40157026	G-0327744-10	327744	000010				A00A2031100	SCB3WF7-35-20KC(T/B切替)	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C17	大型１号ライン	大型(内作)	滋賀	大型	一品	20250703	20250703	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40161340	G-0336452-10	336452	000010				A00A2087900	SCA4F7-110-600SVC	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	CP0	有岡電機製作所 S	組外	滋賀	大型	一品	20250718	20250718	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40162381	G-0327744-10-01-06						A00A2031102	SCB3WF7-35-20KC 予備	UNBW	P100		S	ZPS2	プロジェクト電源（活動割当）	20	C18	大型１号ライン	大型(内作)	滋賀	大型	一品	20250703	20250703	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40163278	G-0327744-10-01-07						A00A2031101	SCB3WF7-35-20KC LCP	UNBW	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CP0	有岡電機製作所 S	組外	滋賀	大型	一品	20250703	20250703	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40163282	M-0340675-10	340675	000010				A00A2111700	MRS-12005AY5(RC10M)	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	B50	小型５号ライン	小型(内作)	大阪	小型	一品	20250728	20250728	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40163283	M-0340675-20	340675	000020				A00A1970200	MRS-15010AY5T (RC10M)	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	B50	小型５号ライン	小型(内作)	大阪	小型	一品	20250728	20250728	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40163319	G-0336374-20-01-01							大型Ｂ１変圧		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20250724	20250724	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40163322	G-0336374-20-01-02						J00A7225000	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250724	20250724	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40163323	G-0336374-20-01-03							大型Ｂ１ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250724	20250724	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40163324	G-0336374-20-01-04							大型Ｂ１ヒートシンク		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE0	ヒートシンク	大型(ケース)	滋賀	大型	一品	20250724	20250724	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40163325	G-0336374-20-01-05						E00A6403500	ﾌﾞｽﾊﾞｰ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250724	20250724	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40163635	G-0336452-10-01-05						A00A2087901	SCA4F7-110-600SVC 予備品	UNBW	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CP0	有岡電機製作所 S	組外	滋賀	大型	一品	20250718	20250718	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40164621	I-0316842-10-01-09-01						J00A5511500	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250514	20250512	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40164626	I-0316842-10-01-10-01						J00A5511500	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250514	20250512	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40165217	I-0345231-10	345231	000010				A00A2141900	百里部材AU15N-A7-11-11	UNBW	P100	1911	S	ZPS2	プロジェクト電源（活動割当）	20	C51	大型５号ライン	大型(内作)	滋賀	大型	一品	20250808	20250808	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40165336	G-0336452-10-01-06						A00A2087902	SCA4F7-110-600SVC ﾘﾓｺﾝ	UNBW	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CK9	光明電機 S	組外	滋賀	大型	一品	20250718	20250718	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40165451	M-0345006-10-01-01						JHA109225	RS-PR(DPA,DPV) ｹｰｽ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250801	20250801	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250822	40165452	M-0345006-10-01-02						64029295700	RS-12020PR 補助ﾊｰﾈｽ	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD0	小型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250801	20250801	20250822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
