連番1	連番2	連番3	所要区分	親指図番号	割当(WBS)	受注伝票	入出庫番号	入庫保管場所	親品目コード	親品目テキスト	原価センタテキスト	出荷伝票	出庫数量	親MRP管理者	親指図計画開始日	親指図計画終了日	BOM明細番号	子指図番号	子品目コード	子品目テキスト	所要日	所要残数	在庫数	在庫引当	所要引当残数	子MRP管理者	購買発注番号	子指図計画開始日	子指図計画終了日	計画数量	計画引当	計画引当残数	作業区４	作業区５	払出完了	進捗	工程(子)	C	A	C,A以外	作業0020時間(分)	作業0030時間(分)	作業0040時間(分)	作業0050時間(分)	作業0060時間(分)	検査	標準原価	指図テキスト
0000001149	0000000001	0000000001	在庫転送				8098216-0100	1142					30.000					50119569	P0A279804	IK-2798B S04 CM400DY-12H	2025/07/17	4.000	0.000	0.000	4.000	PC1		2025/07/23	2025/08/19	60.000	4.000	56.000	A0801	A0802	○	○○○○○○○○		0	6,780	5,880	0.000	0.000	0.000	0.000	41.000	E	22,176.000000	
0000001150	0000000002	0000000001	製造指図出庫	40165149	G-0343769-30-01-04		8161582-0050		U00A0326501	PC-CM400DU12NFH-4P-DC360V			1.000	CX9	2025/08/20	2025/11/13	0500	50119569	P0A279804	IK-2798B S04 CM400DY-12H	2025/08/20	2.000	0.000	0.000	2.000	PC1		2025/07/23	2025/08/19	60.000	2.000	54.000	A0801	A0802	○	○○○○○○○○		0	6,780	5,880	0.000	0.000	0.000	0.000	41.000	E	22,176.000000	
0000001151	0000000003	0000000001	製造指図出庫	40165156	G-0343769-40-01-04		8161590-0050		U00A0326501	PC-CM400DU12NFH-4P-DC360V			1.000	CX9	2025/08/20	2025/11/18	0500	50119569	P0A279804	IK-2798B S04 CM400DY-12H	2025/08/20	2.000	0.000	0.000	2.000	PC1		2025/07/23	2025/08/19	60.000	2.000	52.000	A0801	A0802	○	○○○○○○○○		0	6,780	5,880	0.000	0.000	0.000	0.000	41.000	E	22,176.000000	
0000001152	0000000004	0000000001	製造指図出庫	40165163	G-0343769-50-01-04		8161604-0050		U00A0326501	PC-CM400DU12NFH-4P-DC360V			5.000	CX9	2025/08/20	2025/11/28	0500	50119569	P0A279804	IK-2798B S04 CM400DY-12H	2025/08/20	10.000	0.000	0.000	10.000	PC1		2025/07/23	2025/08/19	60.000	10.000	42.000	A0801	A0802	○	○○○○○○○○		0	6,780	5,880	0.000	0.000	0.000	0.000	41.000	E	22,176.000000	
0000001153	0000000005	0000000001	製造指図出庫	40165170	G-0343769-60-01-04		8161613-0050		U00A0326501	PC-CM400DU12NFH-4P-DC360V			4.000	C19	2025/09/17	2025/12/04	0500	50119569	P0A279804	IK-2798B S04 CM400DY-12H	2025/09/17	8.000	0.000	0.000	8.000	PC1		2025/07/23	2025/08/19	60.000	8.000	34.000	A0801	A0802	○	○○○○○○○○		0	6,780	5,880	0.000	0.000	0.000	0.000	41.000	E	22,176.000000	
0000001154	0000000006	0000000001	在庫転送				8108291-0100	1142					60.000					50119569	P0A279804	IK-2798B S04 CM400DY-12H	2025/09/18	60.000	0.000	0.000	60.000	PC1		2025/07/23	2025/08/19	60.000	34.000	0.000	A0801	A0802	○	○○○○○○○○		0	6,780	5,880	0.000	0.000	0.000	0.000	41.000	E	22,176.000000	
0000001155	0000000006		在庫転送				8108291-0100	1142					60.000						P0A279804	IK-2798B S04 CM400DY-12H	2025/09/18	60.000	0.000	0.000	60.000																						22,176.000000	
0000001156	0000000007		製造指図出庫	40165180	G-0343769-70-01-04		8161623-0050		U00A0326501	PC-CM400DU12NFH-4P-DC360V			4.000	C19	2025/10/09	2025/12/09	0500		P0A279804	IK-2798B S04 CM400DY-12H	2025/10/09	8.000	0.000	0.000	8.000																						22,176.000000	
0000001157	0000000001		製造指図出庫	40164336	G-0340097-10-01-08		8115468-0012		U00A0218500	CM600DY12NF4PX2			6.000	C19	2025/11/07	2026/02/16	0120		P0A279808	IK-2798A U08 CM400DY-12H	2025/11/07	12.000	0.000	0.000	12.000																						28,596.000000	
0000001158	0000000001		製造指図出庫	40164287	G-0336674-20-01-08		8114457-0018		U00A0225100	PS3-D32V6F8CG GK-5376			2.000	C19	2025/09/26	2026/01/27	0180		P0A280028	IK-2800 U28 FOR GK-5376	2025/09/26	2.000	0.000	0.000	2.000																						45,790.000000	
0000001159	0000000002		製造指図出庫	40164277	G-0336672-20-01-08		8114447-0018		U00A0225100	PS3-D32V6F8CG GK-5376			2.000	C19	2025/10/01	2026/03/27	0180		P0A280028	IK-2800 U28 FOR GK-5376	2025/10/01	2.000	0.000	0.000	2.000																						45,790.000000	
0000001160	0000000003		製造指図出庫	40164282	G-0336673-20-01-08		8114452-0018		U00A0225100	PS3-D32V6F8CG GK-5376			2.000	C19	2025/10/21	2026/02/26	0180		P0A280028	IK-2800 U28 FOR GK-5376	2025/10/21	2.000	0.000	0.000	2.000																						45,790.000000	
0000001161	0000000001	0000000001	製造指図出庫	40164689	G-0343769-30	343769-0030	8137123-0005		A00A2128400	SIN49.5SXT(9V5.5KA 15-45)			1.000	C17	2025/09/05	2025/11/13	0040	50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/09/05	1.000	0.000	0.000	1.000	PC1		2025/08/01	2025/08/28	60.000	1.000	59.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001162	0000000002	0000000001	製造指図出庫	40164690	G-0343769-40	343769-0040	8137124-0005		A00A2128500	SIN72SXT(9V8KA 15-45HZ)			1.000	C17	2025/09/05	2025/11/18	0040	50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/09/05	1.000	0.000	0.000	1.000	PC1		2025/08/01	2025/08/28	60.000	1.000	58.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001163	0000000003	0000000001	製造指図出庫	40164691	G-0343769-50	343769-0050	8137125-0005		A00A2128600	SIN68SXT(8V8.5KA 10-35Hz)			5.000	C17	2025/09/05	2025/11/28	0040	50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/09/05	5.000	0.000	0.000	5.000	PC1		2025/08/01	2025/08/28	60.000	5.000	53.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001164	0000000004	0000000001	在庫転送				8108292-0100	1142					30.000					50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/09/18	30.000	0.000	0.000	30.000	PC1		2025/08/01	2025/08/28	60.000	30.000	23.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001165	0000000005	0000000001	受注			6364701-0010							3.000					50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/09/30	3.000	0.000	0.000	3.000	PC1		2025/08/01	2025/08/28	60.000	3.000	20.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001166	0000000006	0000000001	製造指図出庫	40164692	G-0343769-60	343769-0060	8137126-0005		A00A2128700	SIN64SXT(8V8KA 10-35Hz)			4.000	C17	2025/10/03	2025/12/04	0040	50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/10/03	4.000	0.000	0.000	4.000	PC1		2025/08/01	2025/08/28	60.000	4.000	16.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001167	0000000007	0000000001	製造指図出庫	40161446	G-0336674-20	336674-0020	8041357-0067		A00A2082600	KTA4F6-1000-200SCVPR_80K			1.000	C17	2025/10/15	2026/01/27	0660	50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/10/15	2.000	0.000	0.000	2.000	PC1		2025/08/01	2025/08/28	60.000	2.000	14.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001168	0000000008	0000000001	製造指図出庫	40161442	G-0336672-20	336672-0020	8041351-0067		A00A2082200	KTA4F6-1000-400SCVPR_120K			1.000	C17	2025/10/16	2026/03/27	0660	50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/10/16	2.000	0.000	0.000	2.000	PC1		2025/08/01	2025/08/28	60.000	2.000	12.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001169	0000000009	0000000001	製造指図出庫	40164693	G-0343769-70	343769-0070	8137128-0005		A00A2128800	SIN52.5SXT(7V7.5KA 8-35)			4.000	C17	2025/10/24	2025/12/09	0040	50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/10/24	4.000	0.000	0.000	4.000	PC1		2025/08/01	2025/08/28	60.000	4.000	8.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001170	0000000010	0000000001	製造指図出庫	40164336	G-0340097-10-01-08		8115468-0013		U00A0218500	CM600DY12NF4PX2			6.000	C19	2025/11/07	2026/02/16	0130	50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/11/07	6.000	0.000	0.000	6.000	PC1		2025/08/01	2025/08/28	60.000	6.000	2.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001171	0000000011	0000000001	製造指図出庫	40161444	G-0336673-20	336673-0020	8041354-0065		A00A2082400	KTA4F6-1000-200SCVPR_80K			1.000	C17	2025/11/07	2026/02/26	0640	50120222	P0A280100	IK-2801 IGBTUPSCN BOARD	2025/11/07	2.000	0.000	0.000	2.000	PC1		2025/08/01	2025/08/28	60.000	2.000	0.000	A0801	A0802	○	○○○○○○○－		0	660	180	0.000	0.000	0.000	0.000	13.000	C	7,593.000000	
0000001172	0000000012		製造指図出庫	40162955	G-0340097-10	340097-0010	8085811-0009		A00A2101100	KTA4FW6-55-2000SVC			2.000	C17	2025/11/21	2026/02/16	0080		P0A280100	IK-2801 IGBTUPSCN BOARD	2025/11/21	2.000	0.000	0.000	2.000																						7,593.000000	
0000001173	0000000001		出荷			6363775-0010						80915605-0010	1.000						P0A305200	PK-3052 IGBT GATE DRIVE	2025/08/19	1.000	2.000	1.000	0.000																						8,684.000000	
0000001174	0000000001		製造指図出庫	40161062	W-0335644-10	335644-0010	8025738-0105		A00A0553103	TSIB-100K			2.000	B50	2025/09/12	2025/09/29	1040		P0A308700	WK-3087B DET. COMP.	2025/09/12	2.000	1.000	1.000	1.000																						12,195.000000	
0000001175	0000000001	0000000001	製造指図出庫	40161062	W-0335644-10	335644-0010	8025738-0105		A00A0553103	TSIB-100K			2.000	B50	2025/09/12	2025/09/29	1040	50120295	P0A308700	WK-3087B DET. COMP.	2025/09/12	2.000	1.000	1.000	1.000	PC1		2025/08/08	2025/09/04	6.000	1.000	5.000	A0801	A0802	○	○○○○○○○－		0	618	294	0.000	0.000	0.000	0.000	26.000	C	12,195.000000	
0000001176	0000000002	0000000001	製造指図出庫	40161063	W-0335648-10	335648-0010	8025739-0105		A00A0553103	TSIB-100K			2.000	B50	2025/12/04	2025/12/24	1040	50120295	P0A308700	WK-3087B DET. COMP.	2025/12/04	2.000	1.000	0.000	2.000	PC1		2025/08/08	2025/09/04	6.000	2.000	3.000	A0801	A0802	○	○○○○○○○－		0	618	294	0.000	0.000	0.000	0.000	26.000	C	12,195.000000	
0000001177	0000000003	0000000001	製造指図出庫	40161064	W-0335649-10	335649-0010	8025741-0105		A00A0553103	TSIB-100K			2.000	B50	2026/04/06	2026/04/24	1040	50120295	P0A308700	WK-3087B DET. COMP.	2026/04/06	2.000	1.000	0.000	2.000	PC1		2025/08/08	2025/09/04	6.000	2.000	1.000	A0801	A0802	○	○○○○○○○－		0	618	294	0.000	0.000	0.000	0.000	26.000	C	12,195.000000	
0000001178	0000000004	0000000001	製造指図出庫	40161065	W-0335650-10	335650-0010	8025744-0105		A00A0553103	TSIB-100K			2.000	B50	2026/05/08	2026/05/27	1040	50120295	P0A308700	WK-3087B DET. COMP.	2026/05/08	2.000	1.000	0.000	2.000	PC1		2025/08/08	2025/09/04	6.000	1.000	0.000	A0801	A0802	○	○○○○○○○－		0	618	294	0.000	0.000	0.000	0.000	26.000	C	12,195.000000	
0000001179	0000000004		製造指図出庫	40161065	W-0335650-10	335650-0010	8025744-0105		A00A0553103	TSIB-100K			2.000	B50	2026/05/08	2026/05/27	1040		P0A308700	WK-3087B DET. COMP.	2026/05/08	2.000	1.000	0.000	2.000																						12,195.000000	
0000001180	0000000005		製造指図出庫	40161066	W-0335651-10	335651-0010	8025745-0105		A00A0553103	TSIB-100K			2.000	B50	2026/07/21	2026/08/24	1040		P0A308700	WK-3087B DET. COMP.	2026/07/21	2.000	1.000	0.000	2.000																						12,195.000000	
0000001181	0000000006		製造指図出庫	40161067	W-0335652-10	335652-0010	8025747-0105		A00A0553103	TSIB-100K			2.000	B50	2026/09/04	2026/09/25	1040		P0A308700	WK-3087B DET. COMP.	2026/09/04	2.000	1.000	0.000	2.000																						12,195.000000	
0000001182	0000000001		製造指図出庫	40163870	W-0342026-10	342026-0010	8105079-0162		A7A215800	SDOS-400-150CX2 T1 NEW			1.000	C17	2026/01/13	2026/02/24	1610		P0A309427	WK-3094 U27 RELAY	2026/01/13	1.000	0.000	0.000	1.000																						9,843.000000	
0000001183	0000000001		製造指図出庫	40163870	W-0342026-10	342026-0010	8105079-0163		A7A215800	SDOS-400-150CX2 T1 NEW			1.000	C17	2026/01/13	2026/02/24	1620		P0A309428	WK-3094 U28 RELAY	2026/01/13	1.000	0.000	0.000	1.000																						9,843.000000	
0000001184	0000000001		製造指図出庫	40163870	W-0342026-10	342026-0010	8105079-0164		A7A215800	SDOS-400-150CX2 T1 NEW			1.000	C17	2026/01/13	2026/02/24	1630		P0A309429	WK-3094 U29 RELAY	2026/01/13	1.000	0.000	0.000	1.000																						9,843.000000	
0000001185	0000000001		製造指図出庫	40163870	W-0342026-10	342026-0010	8105079-0165		A7A215800	SDOS-400-150CX2 T1 NEW			1.000	C17	2026/01/13	2026/02/24	1640		P0A309430	WK-3094 U30 RELAY	2026/01/13	1.000	0.000	0.000	1.000																						9,843.000000	
0000001186	0000000001	0000000001	製造指図出庫	40161062	W-0335644-10	335644-0010	8025738-0106		A00A0553103	TSIB-100K			2.000	B50	2025/09/12	2025/09/29	1050	50120290	P0A309431	WK-3094 U31 RELAY	2025/09/12	2.000	0.000	0.000	2.000	PC1		2025/08/08	2025/09/04	2.000	2.000	0.000	A0801	A0802	○	○○○○○○○－		0	82	60	0.000	0.000	0.000	0.000	12.000		10,311.000000	
0000001187	0000000002		製造指図出庫	40161063	W-0335648-10	335648-0010	8025739-0106		A00A0553103	TSIB-100K			2.000	B50	2025/12/04	2025/12/24	1050		P0A309431	WK-3094 U31 RELAY	2025/12/04	2.000	0.000	0.000	2.000																						10,311.000000	
0000001188	0000000003		製造指図出庫	40161064	W-0335649-10	335649-0010	8025741-0106		A00A0553103	TSIB-100K			2.000	B50	2026/04/06	2026/04/24	1050		P0A309431	WK-3094 U31 RELAY	2026/04/06	2.000	0.000	0.000	2.000																						10,311.000000	
0000001189	0000000004		製造指図出庫	40161065	W-0335650-10	335650-0010	8025744-0106		A00A0553103	TSIB-100K			2.000	B50	2026/05/08	2026/05/27	1050		P0A309431	WK-3094 U31 RELAY	2026/05/08	2.000	0.000	0.000	2.000																						10,311.000000	
0000001190	0000000005		製造指図出庫	40161066	W-0335651-10	335651-0010	8025745-0106		A00A0553103	TSIB-100K			2.000	B50	2026/07/21	2026/08/24	1050		P0A309431	WK-3094 U31 RELAY	2026/07/21	2.000	0.000	0.000	2.000																						10,311.000000	
0000001191	0000000006		製造指図出庫	40161067	W-0335652-10	335652-0010	8025747-0106		A00A0553103	TSIB-100K			2.000	B50	2026/09/04	2026/09/25	1050		P0A309431	WK-3094 U31 RELAY	2026/09/04	2.000	0.000	0.000	2.000																						10,311.000000	
0000001192	0000000001	0000000001	製造指図出庫	40161062	W-0335644-10	335644-0010	8025738-0107		A00A0553103	TSIB-100K			2.000	B50	2025/09/12	2025/09/29	1060	50120291	P0A309432	WK-3094 U32 RELAY	2025/09/12	2.000	0.000	0.000	2.000	PC1		2025/08/08	2025/09/04	2.000	2.000	0.000	A0801	A0802	○	○○○○○○○－		0	66	60	0.000	0.000	0.000	0.000	12.000		10,376.000000	
0000001193	0000000002		製造指図出庫	40161063	W-0335648-10	335648-0010	8025739-0107		A00A0553103	TSIB-100K			2.000	B50	2025/12/04	2025/12/24	1060		P0A309432	WK-3094 U32 RELAY	2025/12/04	2.000	0.000	0.000	2.000																						10,376.000000	
0000001194	0000000003		製造指図出庫	40161064	W-0335649-10	335649-0010	8025741-0107		A00A0553103	TSIB-100K			2.000	B50	2026/04/06	2026/04/24	1060		P0A309432	WK-3094 U32 RELAY	2026/04/06	2.000	0.000	0.000	2.000																						10,376.000000	
0000001195	0000000004		製造指図出庫	40161065	W-0335650-10	335650-0010	8025744-0107		A00A0553103	TSIB-100K			2.000	B50	2026/05/08	2026/05/27	1060		P0A309432	WK-3094 U32 RELAY	2026/05/08	2.000	0.000	0.000	2.000																						10,376.000000	
0000001196	0000000005		製造指図出庫	40161066	W-0335651-10	335651-0010	8025745-0107		A00A0553103	TSIB-100K			2.000	B50	2026/07/21	2026/08/24	1060		P0A309432	WK-3094 U32 RELAY	2026/07/21	2.000	0.000	0.000	2.000																						10,376.000000	
0000001197	0000000006		製造指図出庫	40161067	W-0335652-10	335652-0010	8025747-0107		A00A0553103	TSIB-100K			2.000	B50	2026/09/04	2026/09/25	1060		P0A309432	WK-3094 U32 RELAY	2026/09/04	2.000	0.000	0.000	2.000																						10,376.000000	
0000001198	0000000001	0000000001	在庫転送				8103557-0100	1142					18.000					50119977	P0A309706	WK-3097 U06 KP WARNING	2025/07/23	12.000	0.000	0.000	12.000	PC1		2025/07/17	2025/08/27	20.000	12.000	8.000	A0801	A0802	＊	＊＊○＊＊○○○		0	660	320	0.000	0.000	0.000	0.000	21.000	C	3,776.000000	
0000001199	0000000002	0000000001	在庫転送				8173319-0100	1142					6.000					50119977	P0A309706	WK-3097 U06 KP WARNING	2025/11/17	6.000	0.000	0.000	6.000	PC1		2025/07/17	2025/08/27	20.000	6.000	2.000	A0801	A0802	＊	＊＊○＊＊○○○		0	660	320	0.000	0.000	0.000	0.000	21.000	C	3,776.000000	
0000001200	0000000001		製造指図出庫	40164287	G-0336674-20-01-08		8114457-0019		U00A0225100	PS3-D32V6F8CG GK-5376			2.000	C19	2025/09/26	2026/01/27	0190		P0A320700	IK-3207 INV.1200V SA	2025/09/26	6.000	4.000	4.000	2.000																						2,441.000000	
0000001201	0000000002		製造指図出庫	40164277	G-0336672-20-01-08		8114447-0019		U00A0225100	PS3-D32V6F8CG GK-5376			2.000	C19	2025/10/01	2026/03/27	0190		P0A320700	IK-3207 INV.1200V SA	2025/10/01	6.000	4.000	0.000	6.000																						2,441.000000	
0000001202	0000000003		製造指図出庫	40164282	G-0336673-20-01-08		8114452-0019		U00A0225100	PS3-D32V6F8CG GK-5376			2.000	C19	2025/10/21	2026/02/26	0190		P0A320700	IK-3207 INV.1200V SA	2025/10/21	6.000	4.000	0.000	6.000																						2,441.000000	
0000001203	0000000001		製造指図出庫	10133072			8124266-0089	1911	A5A279900	TDK-200-120PCT3 STD			1.000	BP0	2025/08/06	2025/08/27	1370		P0A321900	WK-3219 TDK/LED	2025/08/06	1.000	1.000	1.000	0.000																						1,707.000000	
0000001204	0000000001		製造指図出庫	10133202			8138272-0005	1911	A3A210900	KSM-575MPTR&SS-10GMMR VW			10.000	B58	2025/11/14	2025/11/26	0070		P0A326000	PK-3260 KSM-575 ｼﾞﾚｲ	2025/11/14	10.000	2.000	2.000	8.000																						36,392.000000	
0000001205	0000000002		製造指図出庫	10133452			8163714-0005	1911	A3A210900	KSM-575MPTR&SS-10GMMR VW			10.000	B58	2026/02/10	2026/02/25	0070		P0A326000	PK-3260 KSM-575 ｼﾞﾚｲ	2026/02/10	10.000	2.000	0.000	10.000																						36,392.000000	
0000001206	0000000001		製造指図出庫	10133200			8138270-0005	1210	A00A0870801	SS-10GM MR ﾓｰﾙﾄﾞｽﾀｰﾀｰ_J			30.000	B59	2025/10/24	2025/11/14	0010		P0A326200	PK-3262A ｲｸﾞﾅｲﾀｰ PCB	2025/10/24	30.000	0.000	0.000	30.000																						17,179.000000	
0000001207	0000000001		製造指図出庫	40162943	G-0340082-20	340082-0020	8085665-0160		A00A2077300	柱上形SVG本体(7G)			1.000	CJ0	2025/09/19	2025/11/20	1590		P0A327902	GK-3279U02 HALL CT PCB	2025/09/19	1.000	5.000	1.000	0.000																						13,104.000000	
0000001208	0000000002		製造指図出庫	40162944	G-0340082-30	340082-0030	8085666-0160		A00A2077300	柱上形SVG本体(7G)			1.000	CJ0	2025/10/22	2026/01/23	1590		P0A327902	GK-3279U02 HALL CT PCB	2025/10/22	1.000	5.000	1.000	0.000																						13,104.000000	
0000001209	0000000003		製造指図出庫	40163861	G-0342003-10	342003-0010	8103791-0160		A00A2117400	柱上形SVG本体(7G)前田電機			1.000	CJ0	2025/11/20	2026/02/20	1590		P0A327902	GK-3279U02 HALL CT PCB	2025/11/20	1.000	5.000	1.000	0.000																						13,104.000000	
0000001210	0000000001	0000000001	製造指図出庫	40164689	G-0343769-30	343769-0030	8137123-0006		A00A2128400	SIN49.5SXT(9V5.5KA 15-45)			1.000	C17	2025/09/05	2025/11/13	0050	50120151	P0A327903	GK-3279 U3 (HALL CT 1ｺ)	2025/09/05	1.000	0.000	0.000	1.000	PC5		2025/07/10	2025/08/26	8.000	1.000	7.000			＊	＊－－－－－－－		0	0	56	0.000	0.000	0.000	0.000	0.000		6,903.000000	
0000001211	0000000002	0000000001	製造指図出庫	40164690	G-0343769-40	343769-0040	8137124-0006		A00A2128500	SIN72SXT(9V8KA 15-45HZ)			1.000	C17	2025/09/05	2025/11/18	0050	50120151	P0A327903	GK-3279 U3 (HALL CT 1ｺ)	2025/09/05	1.000	0.000	0.000	1.000	PC5		2025/07/10	2025/08/26	8.000	1.000	6.000			＊	＊－－－－－－－		0	0	56	0.000	0.000	0.000	0.000	0.000		6,903.000000	
0000001212	0000000003	0000000001	製造指図出庫	40164691	G-0343769-50	343769-0050	8137125-0006		A00A2128600	SIN68SXT(8V8.5KA 10-35Hz)			5.000	C17	2025/09/05	2025/11/28	0050	50120151	P0A327903	GK-3279 U3 (HALL CT 1ｺ)	2025/09/05	5.000	0.000	0.000	5.000	PC5		2025/07/10	2025/08/26	8.000	5.000	1.000			＊	＊－－－－－－－		0	0	56	0.000	0.000	0.000	0.000	0.000		6,903.000000	
0000001213	0000000004	0000000001	在庫転送				8108147-0100	1142					32.000					50120151	P0A327903	GK-3279 U3 (HALL CT 1ｺ)	2025/09/18	29.000	0.000	0.000	29.000	PC5		2025/07/10	2025/08/26	8.000	1.000	0.000			＊	＊－－－－－－－		0	0	56	0.000	0.000	0.000	0.000	0.000		6,903.000000	
0000001214	0000000004	0000000002	在庫転送				8108147-0100	1142					32.000					50120196	P0A327903	GK-3279 U3 (HALL CT 1ｺ)	2025/09/18	29.000	0.000	0.000	29.000	PC5		2025/07/31	2025/09/16	28.000	28.000	0.000			○	○－－－－－－－		0	0	196	0.000	0.000	0.000	0.000	0.000		6,903.000000	
0000001215	0000000005		製造指図出庫	40164692	G-0343769-60	343769-0060	8137126-0006		A00A2128700	SIN64SXT(8V8KA 10-35Hz)			4.000	C17	2025/10/03	2025/12/04	0050		P0A327903	GK-3279 U3 (HALL CT 1ｺ)	2025/10/03	4.000	0.000	0.000	4.000																						6,903.000000	
0000001216	0000000006		製造指図出庫	40164693	G-0343769-70	343769-0070	8137128-0006		A00A2128800	SIN52.5SXT(7V7.5KA 8-35)			4.000	C17	2025/10/24	2025/12/09	0050		P0A327903	GK-3279 U3 (HALL CT 1ｺ)	2025/10/24	4.000	0.000	0.000	4.000																						6,903.000000	
